site_code year month day hour minute second value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 1974 5 1 0 0 0 333.16 0.34 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 6 1 0 0 0 332.11 0.46 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 7 1 0 0 0 331.11 0.49 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 8 1 0 0 0 329.09 0.64 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 9 1 0 0 0 327.27 0.63 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 10 1 0 0 0 327.3 0.27 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 11 1 0 0 0 328.27 0.51 27 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1974 12 1 0 0 0 329.63 0.52 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 1 1 0 0 0 330.75 0.5 29 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 2 1 0 0 0 331.46 0.47 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 3 1 0 0 0 331.88 0.3 18 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 4 1 0 0 0 333.18 0.5 25 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 5 1 0 0 0 333.95 0.35 28 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 6 1 0 0 0 333.48 0.51 26 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 7 1 0 0 0 332.04 0.78 24 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1975 8 1 0 0 0 329.92 0.95 24 19.536 -155.576 3437.0 3397.0 40.0 ...
