MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION CITY (L/100 km),FUEL CONSUMPTION HWY (L/100 km),FUEL CONSUMPTION COMB (L/100 km),CO2 EMISSIONS 
2016,HONDA,HR-V,SUV - SMALL,1.8,4,AV7,X,8.3,6.7,7.6,177
2016,HONDA,HR-V,SUV - SMALL,1.8,4,M6,X,9.3,7,8.3,193
2016,HONDA,HR-V AWD,SUV - SMALL,1.8,4,AV,X,8.8,7.2,8.1,190
2016,HONDA,HR-V AWD,SUV - SMALL,1.8,4,AV7,X,8.8,7.2,8.1,190
2016,HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.5,10.6,250
2016,HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,253
2016,HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,11.3,265
2016,HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11,257
2016,HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.3,7.7,179
2016,HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.7,6.3,7.6,176
2016,HYUNDAI,ELANTRA,MID-SIZE,1.8,4,AS6,X,8.5,6.3,7.5,176
2016,HYUNDAI,ELANTRA,MID-SIZE,1.8,4,M6,X,8.8,6.4,7.7,180
2016,HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,9.7,6.7,8.3,194
2016,HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.8,7,8.5,198
2016,HYUNDAI,ELANTRA GT,MID-SIZE,2,4,AS6,X,9.8,7.2,8.6,203
2016,HYUNDAI,ELANTRA GT,MID-SIZE,2,4,M6,X,9.8,7.1,8.6,202
2016,HYUNDAI,EQUUS,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,312
2016,HYUNDAI,GENESIS AWD,FULL-SIZE,3.8,6,AS8,X,14.4,9.4,12.1,285
2016,HYUNDAI,GENESIS AWD,FULL-SIZE,5,8,AS8,Z,17.3,10.5,14.2,332
2016,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,AS8,Z,14.4,9.5,12.2,284
2016,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,M6,Z,14.1,9.6,12.1,283
2016,HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,11.3,265
2016,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13,9.7,11.5,269
2016,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.7,8.7,10.3,239
2016,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,AS6,X,12.9,9.7,11.5,266
2016,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12.5,9.3,11.1,257
2016,HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,295
2016,HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.4,7.4,9.1,214
2016,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.5,8.1,191
2016,HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,10,7,8.6,204
2016,HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AM6,X,5.9,5.3,5.6,133
2016,HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2,4,AM6,X,6,5.5,5.8,136
2016,HYUNDAI,TUCSON,SUV - SMALL,2,4,AS6,X,10.1,7.6,9,211
2016,HYUNDAI,TUCSON AWD,SUV - SMALL,1.6,4,AM7,X,9.9,8.4,9.2,219
2016,HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11,9,10.1,240
2016,HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.3,6.5,7.5,177
2016,HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.8,6.7,7.8,186
2016,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AM6,X,8.9,7.1,8.1,191
2016,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7,8.3,197
2016,INFINITI,Q50,MID-SIZE,2,4,AS7,Z,10.2,7.7,9.1,214
2016,INFINITI,Q50,MID-SIZE,3,6,AS7,Z,12.1,8.1,10.3,242
2016,INFINITI,Q50 AWD,MID-SIZE,2,4,AS7,Z,10.6,8.4,9.6,226
2016,INFINITI,Q50 AWD,MID-SIZE,3,6,AS7,Z,12.3,8.5,10.6,249
2016,INFINITI,Q50S AWD,MID-SIZE,3,6,AS7,Z,12.9,9,11.1,262
2016,INFINITI,Q50S RED SPORT,MID-SIZE,3,6,AS7,Z,11.8,8.8,10.5,247
2016,INFINITI,Q50S RED SPORT AWD,MID-SIZE,3,6,AS7,Z,12.3,9.1,10.8,256
2016,INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS7,Z,8.4,6.9,7.7,181
2016,INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,8.7,7.6,8.2,193
2016,INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.7,11.6,274
2016,INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,14.9,10.2,12.8,300
2016,INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8,6.9,7.5,177
2016,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.7,11.9,279
2016,INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.8,8.5,10.3,242
2016,INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.2,8.9,10.7,252
2016,INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,8.9,8.4,8.7,204
2016,INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.7,12.8,301
2016,INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.2,15.1,354
2016,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,12.1,8.5,10.5,246
2016,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,296
2016,JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,AS8,Z,12.1,8.5,10.5,246
2016,JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,296
2016,JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,TWO-SEATER,5,8,AS8,Z,15,10.2,12.8,302
2016,JAGUAR,F-TYPE R AWD CONVERTIBLE,TWO-SEATER,5,8,AS8,Z,15.7,10.4,13.3,311
2016,JAGUAR,F-TYPE R AWD COUPE,TWO-SEATER,5,8,AS6,Z,15.7,10.4,13.3,311
2016,JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,12.5,8.7,10.8,254
2016,JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,M6,Z,15.3,9.9,12.9,302
2016,JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3,6,AS8,Z,13,9.1,11.3,264
2016,JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,AS8,Z,12.5,8.7,10.8,254
2016,JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,M6,Z,15.3,9.9,12.9,302
2016,JAGUAR,F-TYPE S COUPE AWD,TWO-SEATER,3,6,AS8,Z,13,9.1,11.3,264
2016,JAGUAR,XF AWD ,MID-SIZE,3,6,AS8,Z,11.9,8.3,10.3,241
2016,JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3,6,AS8,Z,14,8.9,11.7,275
2016,JAGUAR,XJL 3.0 AWD PORTFOLIO,FULL-SIZE,3,6,AS8,Z,14.1,9.3,11.9,279
2016,JAGUAR,XJR,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,313
2016,JAGUAR,XJR LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,313
2016,JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,223
2016,JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,223
2016,JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,15.2,10.2,12.9,213
2016,JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.1,9.9,233
2016,JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10,233
2016,JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10,233
2016,JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11,13.7,226
2016,JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.6,8.5,10.2,240
2016,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.6,10.1,238
2016,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.5,8.9,10.9,256
2016,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,255
2016,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,A9,X,12.2,9,10.8,253
2016,JEEP,COMPASS,SUV - SMALL,2,4,AV,X,10.8,8.9,10,234
2016,JEEP,COMPASS,SUV - SMALL,2,4,M5,X,10.3,7.8,9.2,214
2016,JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,235
2016,JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,218
2016,JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.1,10.5,248
2016,JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,228
2016,JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,259
2016,JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,3.6,6,A8,X,12.8,9.5,11.3,265
2016,JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,16.7,10.7,14,329
2016,JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3,6,A8,D,11.2,8.4,9.9,267
2016,JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.4,8,A8,Z,18.5,12.6,15.8,370
2016,JEEP,PATRIOT,SUV - SMALL,2,4,AV,X,10.8,8.9,10,234
2016,JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,10.3,7.8,9.2,214
2016,JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,235
2016,JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,218
2016,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.1,10.5,248
2016,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,228
2016,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,259
2016,JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,207
2016,JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.7,9.4,220
2016,JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.2,9.9,12.2,201
2016,JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,203
2016,JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8,9.8,229
2016,JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,299
2016,JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11,12.8,299
2016,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.8,11.7,13.4,314
2016,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15,11.4,13.4,312
2016,KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,12.7,8.4,10.7,251
2016,KIA,FORTE,MID-SIZE,1.8,4,AS6,X,8.9,6.1,7.6,179
2016,KIA,FORTE,MID-SIZE,1.8,4,M6,X,9.3,6.3,7.9,186
2016,KIA,FORTE,MID-SIZE,2,4,AS6,X,9.7,6.7,8.3,196
2016,KIA,FORTE,MID-SIZE,2,4,M6,X,9.8,6.9,8.5,198
2016,KIA,FORTE 5,FULL-SIZE,1.6,4,AS6,X,11.1,8,9.7,228
2016,KIA,FORTE 5,FULL-SIZE,1.6,4,M6,X,11.1,8.2,9.8,227
2016,KIA,FORTE 5,FULL-SIZE,2,4,AS6,X,9.5,7.2,8.5,199
2016,KIA,FORTE 5,FULL-SIZE,2,4,M6,X,9.7,6.9,8.4,197
2016,KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,218
2016,KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.8,8.1,9.6,222
2016,KIA,FORTE KOUP,COMPACT,2,4,AS6,X,9.7,7.1,8.6,200
2016,KIA,FORTE KOUP,COMPACT,2,4,M6,X,10,7.4,8.8,206
2016,KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.9,9.2,11.8,278
2016,KIA,K900,FULL-SIZE,5,8,AS8,X,15.6,10.6,13.4,318
2016,KIA,OPTIMA,FULL-SIZE,1.6,4,AM7,X,8.4,6.1,7.4,175
2016,KIA,OPTIMA,FULL-SIZE,2,4,AS6,X,10.9,7.4,9.3,222
2016,KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.4,6.5,8.1,193
2016,KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AM6,X,6.6,5.9,6.3,147
2016,KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,AM6,X,6.7,6.1,6.4,150
2016,KIA,RIO,COMPACT,1.6,4,AS6,X,8.7,6.3,7.7,178
2016,KIA,RIO,COMPACT,1.6,4,M6,X,8.8,6.4,7.7,179
2016,KIA,RIO ECO,COMPACT,1.6,4,AS6,X,8.5,6.3,7.6,175
2016,KIA,RONDO,STATION WAGON - MID-SIZE,2,4,AS6,X,10.1,7.6,9,214
2016,KIA,RONDO,STATION WAGON - MID-SIZE,2,4,M6,X,10.4,7.8,9.3,220
2016,KIA,SEDONA,MINIVAN,3.3,6,AS6,X,13.2,9.7,11.6,275
2016,KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,269
2016,KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.2,10.5,12.5,296
2016,KIA,SORENTO,SUV - SMALL,2,4,AS6,X,11.7,8.6,10.3,245
2016,KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.1,8.2,9.8,233
2016,KIA,SORENTO AWD,SUV - SMALL,2,4,AS6,X,12.3,9.3,10.9,259
2016,KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,11.4,9.2,10.4,245
2016,KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,9.4,11.6,275
2016,KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.8,7.8,8.9,206
2016,KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.9,7.8,9,208
2016,KIA,SOUL,STATION WAGON - SMALL,2,4,AS6,X,9.8,7.5,8.8,208
2016,KIA,SOUL ECO DYNAMICS,STATION WAGON - SMALL,2,4,AS6,X,9.7,7.7,8.8,208
2016,KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10,231
2016,KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.2,11.3,261
2016,KIA,SPORTAGE AWD,SUV - SMALL,2,4,AS6,X,12.6,9.7,11.3,261
2016,KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,12,9.3,10.8,251
2016,LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,22.2,12.7,17.9,420
2016,LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,23.6,14.1,19.3,452
2016,LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,AM7,Z,16.4,11.4,14.2,331
2016,LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,AM7,Z,16.9,11.8,14.6,340
2016,LAND ROVER,DISCOVERY SPORT,SUV - SMALL,2,4,AS9,Z,11.9,9,10.6,248
2016,LAND ROVER,LR4,SUV - STANDARD,3,6,AS8,Z,16.2,12.1,14.3,336
2016,LAND ROVER,RANGE ROVER,SUV - STANDARD,3,6,AS8,Z,14.2,10.2,12.4,291
2016,LAND ROVER,RANGE ROVER TD6 DIESEL,SUV - STANDARD,3,6,AS8,D,10.6,8.1,9.4,254
2016,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,8,AS8,Z,17.2,12.5,15.1,356
2016,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,8,AS8,Z,17.2,12.5,15.1,356
2016,LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3,6,AS8,Z,14.2,10.2,12.4,291
2016,LAND ROVER,RANGE ROVER SPORT TD6 DIESEL,SUV - STANDARD,3,6,AS8,D,10.6,8.1,9.4,254
2016,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,8,AS8,Z,16.6,12.3,14.7,344
2016,LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2,4,AS9,Z,11.3,7.9,9.7,229
2016,LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,132
2016,LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,139
2016,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.6,9.7,225
2016,LEXUS,GS 200t,MID-SIZE,2,4,AS8,Z,10.6,7.2,9,212
2016,LEXUS,GS 200t F SPORT,MID-SIZE,2,4,AS8,Z,11.3,7.8,9.7,227
2016,LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,11.9,8.1,10.2,237
2016,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.4,9,10.9,254
2016,LEXUS,GS 350 F SPORT,MID-SIZE,3.5,6,AS8,Z,12.5,8.6,10.7,251
2016,LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,8.1,6.9,7.6,177
2016,LEXUS,GS F,COMPACT,5,8,AS8,Z,14.9,9.7,12.5,293
2016,LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,15.7,11.7,13.9,322
2016,LEXUS,IS 200t,COMPACT,2,4,AS8,Z,10.6,7.2,9,212
2016,LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,258
2016,LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,246
2016,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,258
2016,LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.4,9.6,12.3,286
2016,LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,303
2016,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,303
2016,LEXUS,LS 600h L,MID-SIZE,5,8,AV8,Z,12.7,10.1,11.5,268
2016,LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,18.3,12.9,15.9,371
2016,LEXUS,NX 200t AWD,SUV - SMALL,2,4,AS6,Z,10.6,8.4,9.6,225
2016,LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2,4,AS6,Z,10.8,8.8,9.9,231
2016,LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,172
2016,LEXUS,RC 200t,SUBCOMPACT,2,4,AS8,Z,10.6,7.4,9,214
2016,LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,258
2016,LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,246
2016,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,258
2016,LEXUS,RC F,SUBCOMPACT,5,8,AS8,Z,15.2,9.5,12.6,289
2016,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,8.9,10.7,251
2016,LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.7,8.2,8,186
2016,LINCOLN,MKC AWD,SUV - SMALL,2,4,AS6,X,12.4,9,10.9,256
2016,LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,12.8,9.1,11.1,261
2016,LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,14.7,9.8,12.5,293
2016,LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,14.2,9.8,12.2,287
2016,LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,322
2016,LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2,4,AS6,X,13.1,9.4,11.4,268
2016,LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.2,12.7,298
2016,LINCOLN,MKX AWD,SUV - SMALL,2.7,6,AS6,X,14.1,9.7,12.1,283
2016,LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,14.4,10.3,12.5,293
2016,LINCOLN,MKZ,MID-SIZE,2,4,AS6,X,10.5,7,8.9,210
2016,LINCOLN,MKZ,MID-SIZE,3.7,6,AS6,X,12.8,8.7,10.9,257
2016,LINCOLN,MKZ AWD,MID-SIZE,2,4,AS6,X,10.8,7.5,9.3,220
2016,LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.8,9.7,11.9,279
2016,LINCOLN,MKZ HYBRID,MID-SIZE,2,4,AV,X,5.7,6,5.8,136
2016,LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,16.2,11.9,14.3,334
2016,LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.4,14.4,339
2016,MASERATI,GHIBLI,MID-SIZE,3,6,AS8,Z,14.1,9.8,12.2,286
2016,MASERATI,GHIBLI S,MID-SIZE,3,6,AS8,Z,14.5,10,12.5,293
2016,MASERATI,GHIBLI SQ4,MID-SIZE,3,6,AS8,Z,15,10,12.6,295
2016,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,357
2016,MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,360
2016,MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,16.2,11,14,322
2016,MASERATI,QUATTROPORTE S,FULL-SIZE,3,6,AS8,Z,15.2,10.2,12.9,300
2016,MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,AS8,Z,15.1,10.2,12.9,302
2016,MAZDA,CX-3,COMPACT,2,4,AS6,X,8.2,6.7,7.6,179
2016,MAZDA,CX-3 4WD,COMPACT,2,4,AS6,X,8.8,7.3,8.1,189
2016,MAZDA,CX-5,SUV - SMALL,2,4,AS6,X,9,7.3,8.2,192
2016,MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,8.9,7.1,8.1,190
2016,MAZDA,CX-5 (SIL),SUV - SMALL,2,4,M6,X,9,6.8,8,188
2016,MAZDA,CX-5 4WD,SUV - SMALL,2,4,AS6,X,9.3,7.6,8.5,199
2016,MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.8,7.9,9,210
2016,MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,AS6,X,7.9,5.7,6.9,162
2016,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,4,M6,X,8,5.8,7,165
2016,MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.4,6.1,7.4,173
2016,MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.2,5.9,7.2,169
2016,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,9.3,6.4,8,189
2016,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,AS6,X,8,5.9,7,165
2016,MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2,4,M6,X,8.2,5.9,7.1,167
2016,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,182
2016,MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.2,6,7.2,170
2016,MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,190
2016,MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.3,9.7,226
2016,MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,229
2016,MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,8.8,6.1,7.6,178
2016,MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.5,5.9,7.3,171
2016,MAZDA,MAZDA6 (SIL),MID-SIZE,2.5,4,M6,X,9.4,6.4,8.1,188
2016,MAZDA,MX-5,TWO-SEATER,2,4,AS6,Z,8.9,6.5,7.8,183
2016,MAZDA,MX-5 (SIL),TWO-SEATER,2,4,M6,Z,8.8,6.9,7.8,183
2016,MERCEDES-BENZ,AMG C 63,COMPACT,4,8,AS7,Z,13.4,9.6,11.7,268
2016,MERCEDES-BENZ,AMG C 63 S,COMPACT,4,8,AS7,Z,13.4,9.6,11.7,268
2016,MERCEDES-BENZ,AMG CLA 45,COMPACT,2,4,AS7,Z,10.2,7.7,9.1,214
2016,MERCEDES-BENZ,AMG CLS 63 S 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.8,13.1,308
2016,MERCEDES-BENZ,AMG E 63 S 4MATIC,MID-SIZE,5.5,8,AS7,Z,15.3,10.8,13.3,310
2016,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.2,11,13.3,310
2016,MERCEDES-BENZ,AMG G 63,SUV - STANDARD,5.5,8,AS7,Z,20,16.6,18.5,417
2016,MERCEDES-BENZ,AMG G 65,SUV - STANDARD,6,12,AS7,Z,24.3,17.9,21.4,476
2016,MERCEDES-BENZ,AMG GL 63 S,SUV - STANDARD,5.5,8,AS7,Z,18.2,14,16.3,369
2016,MERCEDES-BENZ,AMG GLA 45,SUV - SMALL,2,4,AS7,Z,10.3,8.1,9.3,216
2016,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.3,13.5,15.6,366
2016,MERCEDES-BENZ,AMG GLE 63 S COUPE 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.2,12.8,15.2,363
2016,MERCEDES-BENZ,AMG GT S,TWO-SEATER,4,8,AM7,Z,14.5,10.8,12.8,303
2016,MERCEDES-BENZ,AMG S 63,FULL-SIZE,5.5,8,AS7,Z,15.7,10.1,13.2,313
