MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION CITY (L/100 km),FUEL CONSUMPTION HWY (L/100 km),FUEL CONSUMPTION COMB (L/100 km),CO2 EMISSIONS 
2017,CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,X,10.2,6.6,8.6,201
2017,CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.9,8.9,11.7,192
2017,CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,X,12.4,7.6,10.2,241
2017,CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,16.8,10.4,13.9,230
2017,CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,X,12.8,8.3,10.8,252
2017,CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,E,17.1,11.1,14.4,237
2017,CHRYSLER,300,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,242
2017,CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,289
2017,CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,258
2017,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,258
2017,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12,15,248
2017,CHRYSLER,PACIFICA,MINIVAN,3.6,6,A9,X,12.9,8.4,10.9,257
2017,CHRYSLER,PACIFICA (Stop-Start),MINIVAN,3.6,6,A9,X,12.4,8.4,10.6,249
2017,DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,12.4,7.8,10.3,242
2017,DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,Z,15.6,10.1,13.1,307
2017,DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,325
2017,DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,289
2017,DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,302
2017,DODGE,CHALLENGER GT,MID-SIZE,3.6,6,A8,X,12.8,8.7,11,258
2017,DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,325
2017,DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,302
2017,DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,339
2017,DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,18.1,11.4,15.1,352
2017,DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,9,11.6,271
2017,DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,242
2017,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.6,9.7,12.9,302
2017,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,289
2017,DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,302
2017,DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,258
2017,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,258
2017,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12,15,248
2017,DODGE,CHARGER AWD,FULL-SIZE,5.7,8,A5,X,16,10.1,13.3,312
2017,DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,302
2017,DODGE,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,339
2017,DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,265
2017,DODGE,DURANGO AWD,SUV - STANDARD,5.7,8,A8,X,16.6,10.7,14,328
2017,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,276
2017,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.4,13.3,16.7,274
2017,DODGE,JOURNEY,SUV - SMALL,2.4,4,A4,X,12.7,9.2,11.1,261
2017,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,284
2017,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,E,19.1,13.2,16.4,274
2017,DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,A6,X,14.5,10,12.4,292
2017,DODGE,VIPER,TWO-SEATER,8.4,10,M6,Z,19.9,12.6,16.6,387
2017,FIAT,124 SPIDER,TWO-SEATER,1.4,4,A6,X,9.3,6.5,8,187
2017,FIAT,124 SPIDER,TWO-SEATER,1.4,4,M6,X,9,6.7,7.9,185
2017,FIAT,500 CABRIO,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8,186
2017,FIAT,500 CABRIO,MINICOMPACT,1.4,4,M5,X,8,6.5,7.3,171
2017,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8,186
2017,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.7,6.1,7,163
2017,FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,202
2017,FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,186
2017,FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,202
2017,FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,186
2017,FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.7,7.9,9.4,221
2017,FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,8.4,197
2017,FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.7,7.7,9.3,219
2017,FIAT,500X AWD,SUV - SMALL,2.4,4,A9,X,11,8,9.7,226
2017,FORD,C-MAX HYBRID,FULL-SIZE,2,4,AV,X,5.7,6.2,5.9,138
2017,FORD,EDGE,SUV - SMALL,2,4,AS6,X,11.5,8,9.9,233
2017,FORD,EDGE (Start/Stop),SUV - SMALL,2,4,AS6,X,11.3,8,9.8,230
2017,FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,13.5,9.1,11.5,270
2017,FORD,EDGE AWD,SUV - SMALL,2,4,AS6,X,11.9,8.6,10.4,244
2017,FORD,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,13.8,9.8,12,281
2017,FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,13.9,10,12.1,284
2017,FORD,ESCAPE,SUV - SMALL,1.5,4,AS6,X,10.2,7.8,9.1,214
2017,FORD,ESCAPE,SUV - SMALL,2,4,AS6,X,10.6,8,9.5,222
2017,FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,X,11.1,8.1,9.7,229
2017,FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.8,13.3,219
2017,FORD,ESCAPE AWD,SUV - SMALL,1.5,4,AS6,X,10.7,8.3,9.6,226
2017,FORD,ESCAPE AWD,SUV - SMALL,2,4,AS6,X,11.5,8.7,10.2,239
2017,FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS6,X,15.9,12,14.2,333
2017,FORD,EXPEDITION EL 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.2,14.3,337
2017,FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.6,10.8,254
2017,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.9,9.7,12,281
2017,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,12.9,16.1,264
2017,FORD,EXPLORER AWD,SUV - STANDARD,2.3,4,AS6,X,13.1,9.2,11.3,266
2017,FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13,305
2017,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.5,12.6,296
2017,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,19.6,14.2,17.2,284
2017,FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.2,9.3,10.9,256
2017,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.4,9.8,11.2,263
2017,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,9.8,11.6,272
2017,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.7,9.5,11.3,264
2017,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13,10.2,11.7,274
2017,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,290
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,X,13.2,9.7,11.6,272
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,17.9,13.2,15.8,258
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.4,10.6,13.2,310
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,E,20.5,14.3,17.7,291
2017,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,11.8,14.5,340
2017,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,20.5,14.3,17.7,291
2017,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,10.2,11.8,276
2017,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.5,11.2,12.5,293
2017,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.3,10.7,12.3,288
2017,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.3,12.1,284
2017,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.7,12.3,288
2017,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14,11,12.7,298
2017,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,X,14,10.6,12.5,293
2017,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,19,14.3,16.9,281
2017,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.9,11.3,13.8,323
2017,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,305
2017,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16,11.8,14.1,330
2017,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,306
2017,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,12.4,14.8,347
2017,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,22.2,16.5,19.6,326
2017,FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.6,13.2,14.5,339
2017,FORD,FIESTA,SUBCOMPACT,1.6,4,AS6,X,8.6,6.4,7.6,178
2017,FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.6,6.7,7.8,182
2017,FORD,FIESTA SFE,SUBCOMPACT,1,3,M5,X,7.6,5.7,6.8,158
2017,FORD,FIESTA ST,COMPACT,1.6,4,M6,X,9,7.1,8.2,192
2017,FORD,FLEX,SUV - STANDARD,3.5,6,AS6,X,14.7,10.2,12.7,298
2017,FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,303
2017,FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,321
2017,FORD,FOCUS (Start/Stop),COMPACT,1,3,AS6,X,8.5,6.2,7.5,176
2017,FORD,FOCUS (Start/Stop),COMPACT,1,3,M6,X,7.9,5.9,7,164
2017,FORD,FOCUS FFV,COMPACT,2,4,AM6,X,9.1,6.4,7.9,185
2017,FORD,FOCUS FFV,COMPACT,2,4,AM6,E,12.2,8.8,10.6,177
2017,FORD,FOCUS FFV,COMPACT,2,4,AS6,X,9.2,6.6,8,189
2017,FORD,FOCUS FFV,COMPACT,2,4,AS6,E,12.4,9.1,10.9,182
2017,FORD,FOCUS FFV,COMPACT,2,4,M5,X,9.5,7,8.3,195
2017,FORD,FOCUS FFV,COMPACT,2,4,M5,E,12.9,9.5,11.4,188
2017,FORD,FOCUS RS AWD,MID-SIZE,2.3,4,M6,Z,12.2,9.4,10.9,256
2017,FORD,FOCUS ST,MID-SIZE,2,4,M6,X,10.5,7.8,9.3,219
2017,FORD,FUSION,MID-SIZE,1.5,4,AS6,X,10,7,8.7,204
2017,FORD,FUSION,MID-SIZE,2,4,AS6,X,11.2,7.6,9.6,225
2017,FORD,FUSION,MID-SIZE,2.5,4,A6,X,11.3,7.5,9.6,224
2017,FORD,FUSION AWD,MID-SIZE,2,4,AS6,X,11.8,8.1,10.1,238
2017,FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.5,9,11.5,270
2017,FORD,FUSION HYBRID,MID-SIZE,2,4,AV,X,5.5,5.7,5.6,131
2017,FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.6,13.2,17.3,406
2017,FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11,7.9,9.6,226
2017,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,239
2017,FORD,MUSTANG,SUBCOMPACT,2.3,4,M6,X,11.2,7.8,9.8,230
2017,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.2,8.4,9.8,230
2017,FORD,MUSTANG,SUBCOMPACT,3.7,6,AS6,X,12.8,8.9,11.1,259
2017,FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,13.8,8.8,11.5,271
2017,FORD,MUSTANG,SUBCOMPACT,5,8,AS6,X,15.6,9.6,12.9,303
2017,FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,15.8,9.8,13.1,307
2017,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,5,8,M6,X,16.7,10.2,13.8,324
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,239
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.2,8.7,10.1,237
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS6,X,15.5,10.3,13.2,309
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,M6,X,16.7,10.2,13.8,324
2017,FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,17.2,11.3,14.6,341
2017,FORD,T-150 WAGON,VAN - PASSENGER,3.5,6,AS6,X,16.2,12.8,14.6,344
2017,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,X,16.7,13,15.1,354
2017,FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,E,23,18.5,20.9,343
2017,FORD,TAURUS,FULL-SIZE,2,4,AS6,X,11.8,8.1,10.1,238
2017,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,13.1,8.7,11.1,260
2017,FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.6,11.7,15,249
2017,FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.7,9.8,12.5,293
2017,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,12.4,291
2017,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.7,13.4,16.3,271
2017,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,244
2017,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.1,11.9,14.2,234
2017,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.8,10.8,253
2017,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,14.7,242
2017,GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,14.3,9.5,12.1,286
2017,GENESIS,G80 AWD,FULL-SIZE,5,8,AS8,Z,17.2,10.5,14.2,332
2017,GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,11.9,279
2017,GENESIS,G90 AWD,FULL-SIZE,5,8,AS8,Z,15.2,10.2,13,306
2017,GMC,ACADIA,SUV - STANDARD,2.5,4,A6,X,11,9.2,10.2,239
2017,GMC,ACADIA,SUV - STANDARD,3.6,6,A6,X,13,9.3,11.3,265
2017,GMC,ACADIA AWD,SUV - STANDARD,2.5,4,A6,X,11.2,9.4,10.4,243
2017,GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,13.3,9.5,11.6,271
2017,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12,9.2,10.7,252
2017,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.2,10.9,254
2017,GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.9,9.5,255
2017,GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,274
2017,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,263
2017,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.4,10.4,280
2017,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14,9.9,12.2,286
2017,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,A6,X,21.8,14.8,18.6,438
2017,GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,8,A6,X,22.3,14.9,19,445
2017,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,297
2017,GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.2,10.7,13.1,309
2017,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,15.9,11.2,13.8,323
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,10,11.9,279
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.3,17.1,284
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,298
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,17.1,284
2017,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,13.1,307
2017,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.9,11.5,13.9,327
2017,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16,11.7,14.1,330
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,294
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18,294
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,13.1,307
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,317
2017,GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13,303
2017,GMC,TERRAIN,SUV - SMALL,2.4,4,A6,X,11,7.5,9.4,221
2017,GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,X,11,7.5,9.4,221
2017,GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,E,15.6,11,13.6,223
2017,GMC,TERRAIN,SUV - SMALL,3.6,6,A6,X,14.1,9.7,12.1,285
2017,GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.3,10.1,237
2017,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,15,10.4,13,304
2017,GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,305
2017,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,305
2017,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,20,13.5,17.1,284
2017,GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,310
2017,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,310
2017,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,E,20.8,14.5,18,299
2017,GMC,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16,11.7,14.1,330
2017,GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,305
2017,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,305
2017,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,E,20,13.5,17.1,284
2017,GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,312
2017,GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,312
2017,GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.1,15.4,19.1,317
2017,GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16.3,11.7,14.2,333
2017,HONDA,ACCORD,MID-SIZE,2.4,4,AV7,X,9.2,6.9,8.2,190
2017,HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.4,7.4,9,210
2017,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,225
2017,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,M6,X,12.9,8.4,10.9,254
2017,HONDA,ACCORD SEDAN,MID-SIZE,2.4,4,AV,X,8.7,6.6,7.8,180
2017,HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.4,7.2,9.5,223
2017,HONDA,ACCORD HYBRID,MID-SIZE,2,4,AV,X,4.9,5.1,5,114
2017,HONDA,CIVIC COUPE,COMPACT,1.5,4,AV7,X,7.5,5.9,6.8,158
2017,HONDA,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,6.8,159
2017,HONDA,CIVIC COUPE,COMPACT,2,4,AV,X,7.8,6,7,163
2017,HONDA,CIVIC COUPE,COMPACT,2,4,M6,X,8.5,6.1,7.4,173
2017,HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,153
2017,HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.8,6,7,163
2017,HONDA,CIVIC SEDAN,MID-SIZE,2,4,M6,X,8.5,6,7.4,172
2017,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6,6.9,162
2017,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,7.3,170
2017,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,7.3,170
2017,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8,6.2,7.2,167
2017,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,Z,8,6.2,7.2,167
2017,HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.4,7,7.8,181
2017,HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.2,8,188
2017,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7,5.9,6.5,154
2017,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.4,7,164
2017,HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,174
2017,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.3,6.9,7.7,180
2017,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,7.7,180
2017,HONDA,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,8.4,195
2017,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,194
2017,HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,194
2017,HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.6,10.7,251
2017,HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,254
2017,HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,11.3,266
2017,HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11,256
2017,HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,11.3,264
2017,HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.6,7.9,182
2017,HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.8,6.5,7.8,184
2017,HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,8.3,6.4,7.4,174
2017,HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.1,6.6,8,187
2017,HYUNDAI,ELANTRA GT,MID-SIZE,2,4,AS6,X,9.8,7.3,8.7,206
2017,HYUNDAI,ELANTRA GT,MID-SIZE,2,4,M6,X,9.8,7.2,8.7,204
2017,HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,4.4,103
2017,HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4,4.1,96
2017,HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,11.3,265
2017,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13,9.7,11.5,269
2017,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.1,8.6,10,235
2017,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,AS6,X,12.5,9.6,11.2,264
2017,HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,10.7,253
2017,HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,295
2017,HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.5,7.6,9.2,216
2017,HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.7,8.2,194
2017,HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,10,7.2,8.7,207
2017,HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AS6,X,6.3,5.7,6,143
2017,HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,AS6,X,6,5.3,5.7,137
