MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION CITY (L/100 km),FUEL CONSUMPTION HWY (L/100 km),FUEL CONSUMPTION COMB (L/100 km),CO2 EMISSIONS
2019,JAGUAR,F-PACE 20D,SUV: SMALL,2,4,AS8,D,8.9,7.2,8.1,218
2019,JAGUAR,F-PACE 25T,SUV: SMALL,2,4,AS8,Z,10.7,8.8,9.9,227
2019,JAGUAR,F-PACE 35T,SUV: SMALL,3,6,AS8,Z,13.3,10,11.8,277
2019,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,2,4,AS8,Z,10.2,7.8,9.2,215
2019,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,242
2019,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,296
2019,JAGUAR,F-TYPE CONVERTIBLE R-DYNAMIC,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,253
2019,JAGUAR,F-TYPE CONVERTIBLE R-DYNAMIC,TWO-SEATER,3,6,M6,Z,15.3,10,12.9,302
2019,JAGUAR,F-TYPE CONVERTIBLE R-DYNAMIC AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,265
2019,JAGUAR,F-TYPE COUPE,TWO-SEATER,2,4,AS8,Z,10.2,7.8,9.2,215
2019,JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,242
2019,JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,296
2019,JAGUAR,F-TYPE COUPE R-DYNAMIC,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,253
2019,JAGUAR,F-TYPE COUPE R-DYNAMIC,TWO-SEATER,3,6,M6,Z,15.3,10,12.9,302
2019,JAGUAR,F-TYPE COUPE R-DYNAMIC AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,265
2019,JAGUAR,F-TYPE R AWD CONVERTIBLE,TWO-SEATER,5,8,AS8,Z,15.6,10.4,13.3,311
2019,JAGUAR,F-TYPE R AWD COUPE,TWO-SEATER,5,8,AS8,Z,15.6,10.4,13.3,311
2019,JAGUAR,XE 20D AWD,COMPACT,2,4,AS8,D,7.8,5.8,6.9,186
2019,JAGUAR,XE 25T AWD,COMPACT,2,4,AS8,Z,9.8,6.9,8.5,200
2019,JAGUAR,XE 35T AWD,COMPACT,3,6,AS8,Z,11.8,8.2,10.2,238
2019,JAGUAR,XF 20D AWD,MID-SIZE,2,4,AS8,D,7.8,5.8,6.9,186
2019,JAGUAR,XF 25T AWD,MID-SIZE,2,4,AS8,Z,10.1,7.2,8.8,207
2019,JAGUAR,XF 35T AWD,MID-SIZE,3,6,AS8,Z,12,8.4,10.4,243
2019,JAGUAR,XJ R-SPORT AWD,FULL-SIZE,3,6,AS8,Z,14,9,11.8,276
2019,JAGUAR,XJL PORTFOLIO AWD,FULL-SIZE,3,6,AS8,Z,14,9.4,11.9,280
2019,JAGUAR,XJR LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.3,13.3,313
2019,JEEP,CHEROKEE,SUV: SMALL,2,4,A9,X,10.4,7.6,9.1,214
2019,JEEP,CHEROKEE,SUV: SMALL,2.4,4,A9,X,10.8,7.6,9.3,219
2019,JEEP,CHEROKEE,SUV: SMALL,3.2,6,A9,X,11.9,8.2,10.2,240
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV: SMALL,2,4,A9,X,11.2,8,9.8,229
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV: SMALL,2.4,4,A9,X,11.2,8,9.8,230
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV: SMALL,3.2,6,A9,X,12.2,8.6,10.6,249
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV: SMALL,2,4,A9,X,11.5,8.6,10.2,240
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV: SMALL,3.2,6,A9,X,12.8,9,11.1,259
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV: SMALL,2,4,A9,X,11.8,9.2,10.6,249
2019,JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV: SMALL,3.2,6,A9,X,12.9,9.9,11.6,269
2019,JEEP,COMPASS,SUV: SMALL,2.4,4,A6,X,10.6,7.6,9.3,218
2019,JEEP,COMPASS,SUV: SMALL,2.4,4,M6,X,10.4,7.3,9,211
2019,JEEP,COMPASS 4X4,SUV: SMALL,2.4,4,A9,X,10.8,7.8,9.5,222
2019,JEEP,COMPASS 4X4,SUV: SMALL,2.4,4,M6,X,10.8,7.6,9.4,221
2019,JEEP,GRAND CHEROKEE 4X4,SUV: STANDARD,3.6,6,A8,X,12.7,9.6,11.3,265
2019,JEEP,GRAND CHEROKEE 4X4,SUV: STANDARD,5.7,8,A8,X,16.7,10.9,14.1,331
2019,JEEP,GRAND CHEROKEE 4X4 ECODIESEL,SUV: STANDARD,3,6,A8,D,11.2,8.5,10,268
2019,JEEP,GRAND CHEROKEE 4X4 SRT,SUV: STANDARD,6.4,8,A8,Z,18.3,12.6,15.7,368
2019,JEEP,GRAND CHEROKEE 4X4 TRACKHAWK,SUV: STANDARD,6.2,8,A8,Z,20.9,13.8,17.7,413
2019,JEEP,RENEGADE,SUV: SMALL,1.3,4,A9,X,9.8,7.4,8.7,204
2019,JEEP,RENEGADE,SUV: SMALL,2.4,4,A9,X,10.8,7.8,9.5,222
2019,JEEP,RENEGADE 4X4,SUV: SMALL,1.3,4,A9,X,10.1,8.1,9.2,216
2019,JEEP,RENEGADE 4X4,SUV: SMALL,2.4,4,A9,X,11.2,8.2,9.8,230
2019,JEEP,RENEGADE 4X4 TRAILHAWK,SUV: SMALL,1.3,4,A9,X,10.8,8.7,9.9,230
2019,JEEP,WRANGLER JL 4X4,SUV: SMALL,2,4,A8,X,10.5,9.4,10,233
2019,JEEP,WRANGLER JL 4X4,SUV: SMALL,3.6,6,A8,X,12.8,10.4,11.8,274
2019,JEEP,WRANGLER JL 4X4,SUV: SMALL,3.6,6,M6,X,13.7,9.6,11.8,277
2019,JEEP,WRANGLER JL UNLIMITED 4X4,SUV: SMALL,2,4,A8,X,10.9,10,10.5,245
2019,JEEP,WRANGLER JL UNLIMITED 4X4,SUV: SMALL,3.6,6,A8,X,12.9,10.2,11.7,275
2019,JEEP,WRANGLER JL UNLIMITED 4X4,SUV: SMALL,3.6,6,M6,X,13.8,10.1,12.2,285
2019,KIA,CADENZA,FULL-SIZE,3.3,6,AS8,X,11.6,8.5,10.2,238
2019,KIA,FORTE,MID-SIZE,2,4,AV,X,7.7,5.9,6.9,164
2019,KIA,FORTE,MID-SIZE,2,4,M6,X,8.6,6.4,7.6,180
2019,KIA,NIRO,STATION WAGON: SMALL,1.6,4,AM6,X,4.6,5.1,4.8,114
2019,KIA,NIRO FE,STATION WAGON: SMALL,1.6,4,AM6,X,4.5,4.8,4.7,110
2019,KIA,NIRO TOURING,STATION WAGON: SMALL,1.6,4,AM6,X,5.1,5.8,5.4,129
2019,KIA,OPTIMA,FULL-SIZE,2,4,AS6,X,11.2,7.9,9.7,230
2019,KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.5,7.1,8.4,199
2019,KIA,OPTIMA HYBRID,MID-SIZE,2,4,AM6,X,6.1,5.2,5.7,133
2019,KIA,RIO,COMPACT,1.6,4,AS6,X,8.5,6.4,7.5,177
2019,KIA,RIO,COMPACT,1.6,4,M6,X,8.3,6.4,7.5,175
2019,KIA,SEDONA,MINIVAN,3.3,6,AS8,X,12.7,10,11.5,272
2019,KIA,SORENTO,SUV: SMALL,2.4,4,AS6,X,10.7,8.2,9.6,225
2019,KIA,SORENTO AWD,SUV: SMALL,2.4,4,AS6,X,11.2,9,10.2,242
2019,KIA,SORENTO AWD,SUV: SMALL,3.3,6,AS8,X,12.5,9.7,11.2,265
2019,KIA,SOUL,STATION WAGON: SMALL,1.6,4,AM7,X,9.1,7.7,8.5,199
2019,KIA,SOUL,STATION WAGON: SMALL,1.6,4,AS6,X,9,7.6,8.4,198
2019,KIA,SOUL,STATION WAGON: SMALL,2,4,AS6,X,9.5,7.8,8.7,206
2019,KIA,SPORTAGE,SUV: SMALL,2.4,4,AS6,X,10.3,7.8,9.2,218
2019,KIA,SPORTAGE AWD,SUV: SMALL,2,4,AS6,X,11.9,10.2,11.1,263
2019,KIA,SPORTAGE AWD,SUV: SMALL,2.4,4,AS6,X,11.3,9.5,10.5,247
2019,KIA,STINGER AWD,MID-SIZE,2,4,AS8,Z,11.1,8.1,9.7,229
2019,KIA,STINGER AWD,MID-SIZE,3.3,6,AS8,Z,13.6,9.6,11.8,279
2019,LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,26.3,15.6,21.5,487
2019,LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,26.6,15.8,21.7,493
2019,LAMBORGHINI,HURACAN COUPE,TWO-SEATER,5.2,10,AM7,Z,18.1,13.2,15.9,366
2019,LAMBORGHINI,HURACAN COUPE AWD,TWO-SEATER,5.2,10,AM7,Z,17.9,13,15.7,370
2019,LAMBORGHINI,HURACAN SPYDER,TWO-SEATER,5.2,10,AM7,Z,18.1,13.2,15.9,366
2019,LAMBORGHINI,HURACAN SPYDER AWD,TWO-SEATER,5.2,10,AM7,Z,17.9,13,15.7,370
2019,LAMBORGHINI,HURACAN PERFORMANTE COUPE,TWO-SEATER,5.2,10,AM7,Z,17.9,13,15.7,370
2019,LAMBORGHINI,HURACAN PERFORMANTE SPYDER,TWO-SEATER,5.2,10,AM7,Z,17.9,13,15.7,370
2019,LAMBORGHINI,URUS,SUV: STANDARD,4,8,AS8,Z,19.2,14.1,16.9,384
2019,LAND ROVER,DISCOVERY,SUV: STANDARD,3,6,AS8,Z,14.8,11.4,13.3,311
2019,LAND ROVER,DISCOVERY TD6 DIESEL,SUV: STANDARD,3,6,AS8,D,11.3,9.2,10.4,279
2019,LAND ROVER,DISCOVERY SPORT,SUV: SMALL,2,4,AS9,Z,11.4,9.3,10.5,246
2019,LAND ROVER,RANGE ROVER 3.0,SUV: STANDARD,3,6,AS8,Z,14.1,10.3,12.4,291
2019,LAND ROVER,RANGE ROVER TD6 DIESEL,SUV: STANDARD,3,6,AS8,D,10.7,8.3,9.6,256
2019,LAND ROVER,RANGE ROVER 5.0 SUPERCHARGED,SUV: STANDARD,5,8,AS8,Z,14.4,11.3,13,305
2019,LAND ROVER,RANGE ROVER SVAUTOBIOGRAPHY LWB,SUV: STANDARD,5,8,AS8,Z,17.9,12.7,15.5,365
2019,LAND ROVER,RANGE ROVER SPORT 3.0,SUV: STANDARD,3,6,AS8,Z,14.1,10.3,12.4,291
2019,LAND ROVER,RANGE ROVER SPORT TD6 DIESEL,SUV: STANDARD,3,6,AS8,D,10.7,8.3,9.6,256
2019,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV: STANDARD,5,8,AS8,Z,14.1,10.7,12.6,294
2019,LAND ROVER,RANGE ROVER EVOQUE,SUV: SMALL,2,4,AS9,Z,10.9,8,9.6,225
2019,LAND ROVER,RANGE ROVER EVOQUE CONVERTIBLE,SUV: SMALL,2,4,AS9,Z,11.2,8.2,9.8,231
2019,LAND ROVER,RANGE ROVER VELAR D180,SUV: SMALL,2,4,AS8,D,9.2,7.8,8.5,229
2019,LAND ROVER,RANGE ROVER VELAR P300,SUV: SMALL,2,4,AS8,Z,11.7,9.2,10.6,248
2019,LAND ROVER,RANGE ROVER VELAR P380,SUV: SMALL,3,6,AS8,Z,13,10,11.6,273
2019,LEXUS,ES 300H,MID-SIZE,2.5,4,AV6,X,5.5,5.2,5.3,124
2019,LEXUS,ES 350,MID-SIZE,3.5,6,AS8,X,10.6,7.2,9.1,211
2019,LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,219
2019,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.3,9.1,10.9,254
2019,LEXUS,GS F,COMPACT,5,8,AS8,Z,14.9,9.7,12.5,293
2019,LEXUS,GX 460,SUV: STANDARD,4.6,8,AS6,Z,16,12.9,14.6,341
2019,LEXUS,IS 300,COMPACT,2,4,AS8,Z,11,7.6,9.5,220
2019,LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,254
2019,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,254
2019,LEXUS,LC 500,SUBCOMPACT,5,8,AS10,Z,15.1,9.5,12.6,294
2019,LEXUS,LC 500H,SUBCOMPACT,3.5,6,AV10,Z,9,7.1,8.1,189
2019,LEXUS,LS 500 AWD,MID-SIZE,3.4,6,AS10,Z,13.1,8.7,11.1,261
2019,LEXUS,LS 500H AWD,MID-SIZE,3.5,6,AV10,Z,10.3,7.7,9.1,214
2019,LEXUS,LX 570,SUV: STANDARD,5.7,8,AS8,Z,18.2,12.8,15.8,371
2019,LEXUS,NX 300 AWD,SUV: SMALL,2,4,AS6,Z,10.7,8.5,9.7,226
2019,LEXUS,NX 300 AWD F SPORT,SUV: SMALL,2,4,AS6,Z,10.8,8.9,9.9,232
2019,LEXUS,NX 300H AWD,SUV: SMALL,2.5,4,AV6,X,7.2,7.9,7.5,176
2019,LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,262
2019,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,262
2019,LEXUS,RC F,SUBCOMPACT,5,8,AS8,Z,15.2,9.5,12.6,289
2019,LEXUS,RX 350 AWD,SUV: SMALL,3.5,6,AS8,X,12.2,9,10.8,252
2019,LEXUS,RX 350 L AWD,SUV: SMALL,3.5,6,AS8,X,13.1,9.4,11.1,268
2019,LEXUS,RX 450H AWD,SUV: STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,185
2019,LEXUS,RX 450H L AWD,SUV: STANDARD,3.5,6,AV6,Z,8.1,8.4,8.1,190
2019,LEXUS,UX 200,MID-SIZE,2,4,AS10,X,8,6.3,7.2,168
2019,LEXUS,UX 250H,COMPACT,2,4,AV6,X,5.5,5.7,5.6,130
2019,LEXUS,UX 250H AWD,COMPACT,2,4,AV6,X,5.7,6.2,6,140
2019,LINCOLN,CONTINENTAL AWD,FULL-SIZE,2.7,6,AS6,X,14,9.4,12,281
2019,LINCOLN,CONTINENTAL AWD,FULL-SIZE,3,6,AS6,X,14.5,9.8,12.3,289
2019,LINCOLN,CONTINENTAL AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,287
2019,LINCOLN,MKC AWD,SUV: SMALL,2,4,AS6,X,12.3,9.3,11,257
2019,LINCOLN,MKC AWD (START/STOP),SUV: SMALL,2,4,AS6,X,12.2,9.3,10.9,256
2019,LINCOLN,MKC AWD,SUV: SMALL,2.3,4,AS6,X,13.1,9.5,11.5,270
2019,LINCOLN,MKT AWD,SUV: STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,322
2019,LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.7,10.3,12.7,297
2019,LINCOLN,MKZ AWD,MID-SIZE,2,4,AS6,X,12.1,8.4,10.4,245
2019,LINCOLN,MKZ AWD,MID-SIZE,3,6,AS6,X,14,9.2,11.8,278
2019,LINCOLN,MKZ HYBRID,MID-SIZE,2,4,AV,X,5.7,6.2,5.9,139
2019,LINCOLN,NAUTILUS,SUV: SMALL,2.7,6,AS8,X,12.6,9.2,11,259
2019,LINCOLN,NAVIGATOR 4X4,SUV: STANDARD,3.5,6,AS10,X,15,11.4,13.4,314
2019,MASERATI,GHIBLI,MID-SIZE,3,6,AS8,Z,14.1,9.8,12.2,286
2019,MASERATI,GHIBLI S,MID-SIZE,3,6,AS8,Z,14.7,9.9,12.6,295
2019,MASERATI,GHIBLI SQ4,MID-SIZE,3,6,AS8,Z,14.7,9.9,12.6,295
2019,MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,17.8,11.6,15,354
2019,MASERATI,LEVANTE,SUV: STANDARD,3,6,AS8,Z,15.9,11.1,13.7,324
2019,MASERATI,LEVANTE S,SUV: STANDARD,3,6,AS8,Z,16.1,11.4,14,330
2019,MASERATI,LEVANTE GTS,SUV: STANDARD,3.8,8,AS8,Z,17.9,12.9,15.3,360
2019,MASERATI,LEVANTE TROFEO,SUV: STANDARD,3.8,8,AS8,Z,17.9,12.9,15.3,360
2019,MASERATI,QUATTROPORTE S,FULL-SIZE,3,6,AS8,Z,15.1,10.3,12.8,299
2019,MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,AS8,Z,15,10.3,12.8,301
2019,MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,16,10.8,13.7,321
2019,MAZDA,CX-3,COMPACT,2,4,AS6,X,8.3,6.9,7.7,179
2019,MAZDA,CX-3,COMPACT,2,4,M6,X,8.8,7,8,186
2019,MAZDA,CX-3 4WD,COMPACT,2,4,AS6,X,8.6,7.4,8.1,189
2019,MAZDA,CX-5,SUV: SMALL,2,4,M6,X,9.7,7.7,8.8,206
2019,MAZDA,CX-5,SUV: SMALL,2.5,4,AS6,X,9.7,7.8,8.8,206
2019,MAZDA,CX-5 (CYLINDER DEACTIVATION),SUV: SMALL,2.5,4,AS6,X,9.3,7.6,8.5,201
2019,MAZDA,CX-5 4WD,SUV: SMALL,2.5,4,AS6,X,10.2,8.2,9.3,217
2019,MAZDA,CX-5 4WD (CYLINDER DEACTIVATION),SUV: SMALL,2.5,4,AS6,X,9.8,7.9,9,208
2019,MAZDA,CX-5 TURBO 4WD,SUV: SMALL,2.5,4,AS6,X,10.8,8.7,9.8,230
2019,MAZDA,CX-5 DIESEL 4WD,SUV: SMALL,2.2,4,AS6,D,8.9,7.9,8.4,227
2019,MAZDA,CX-9,SUV: SMALL,2.5,4,AS6,X,10.6,8.4,9.6,225
2019,MAZDA,CX-9 4WD,SUV: SMALL,2.5,4,AS6,X,11.6,9.1,10.5,244
2019,MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,AS6,X,8.4,6.6,7.6,178
2019,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,4,M6,X,8.7,6.4,7.7,180
2019,MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.8,6.4,7.7,181
2019,MAZDA,MAZDA3 4-DOOR (CYLINDER DEACTIVATION),COMPACT,2.5,4,AS6,X,8.8,6.6,7.8,183
2019,MAZDA,MAZDA3 4-DOOR 4WD,COMPACT,2.5,4,AS6,X,9.2,7,8.2,192
2019,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,AS6,X,8.6,6.7,7.7,181
2019,MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2,4,M6,X,8.7,6.6,7.8,181
2019,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,9,6.8,8,187
2019,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,189
2019,MAZDA,MAZDA3 5-DOOR 4WD,MID-SIZE,2.5,4,AS6,X,9.8,7.4,8.7,204
2019,MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,9.1,6.7,8,187
2019,MAZDA,MAZDA6 TURBO,MID-SIZE,2.5,4,AS6,X,10,7.5,8.9,208
2019,MAZDA,MX-5,TWO-SEATER,2,4,AS6,Z,9,6.6,7.9,186
2019,MAZDA,MX-5 (SIL),TWO-SEATER,2,4,M6,Z,9,7,8.1,189
2019,MERCEDES-BENZ,A 220,SUBCOMPACT,2,4,AM7,Z,9.7,6.8,8.4,195
2019,MERCEDES-BENZ,A 220 4MATIC,SUBCOMPACT,2,4,AM7,Z,9.6,7.1,8.5,199
2019,MERCEDES-BENZ,A 250,STATION WAGON: SMALL,2,4,AM7,Z,9.4,6.8,8.3,192
2019,MERCEDES-BENZ,A 250 4MATIC,STATION WAGON: SMALL,2,4,AM7,Z,9.9,7,8.6,201
2019,MERCEDES-BENZ,AMG C 43 4MATIC,COMPACT,3,6,A9,Z,12.4,8.7,10.7,253
2019,MERCEDES-BENZ,AMG C 43 4MATIC CABRIOLET,SUBCOMPACT,3,6,A9,Z,12.7,9.2,11.2,263
2019,MERCEDES-BENZ,AMG C 43 4MATIC COUPE,SUBCOMPACT,3,6,A9,Z,12.9,8.8,11.1,255
2019,MERCEDES-BENZ,AMG C 43 4MATIC WAGON,STATION WAGON: SMALL,3,6,A9,Z,12.4,8.9,10.8,255
2019,MERCEDES-BENZ,AMG C 63,COMPACT,4,8,A9,Z,13.2,8.7,11.2,263
2019,MERCEDES-BENZ,AMG C 63 S,COMPACT,4,8,A9,Z,13.2,8.7,11.2,263
2019,MERCEDES-BENZ,AMG C 63 S CABRIOLET,SUBCOMPACT,4,8,A9,Z,13.9,9.7,12,282
2019,MERCEDES-BENZ,AMG C 63 S COUPE,SUBCOMPACT,4,8,A9,Z,13.9,9.2,11.8,277
2019,MERCEDES-BENZ,AMG CLA 45 4MATIC,MINICOMPACT,2,4,AM7,Z,10.3,7.9,9.2,217
2019,MERCEDES-BENZ,AMG CLS 53 4MATIC+,COMPACT,3,6,A9,Z,12.4,8.7,10.7,235
2019,MERCEDES-BENZ,AMG E 53 4MATIC+,MID-SIZE,3,6,A9,Z,11.2,8.3,9.9,232
2019,MERCEDES-BENZ,AMG E 53 4MATIC+ CABRIOLET,SUBCOMPACT,3,6,A9,Z,12.5,9,10.9,245
2019,MERCEDES-BENZ,AMG E 53 4MATIC+ COUPE,SUBCOMPACT,3,6,A9,Z,12.3,8.5,10.6,237
2019,MERCEDES-BENZ,AMG E 53 4MATIC+ WAGON,STATION WAGON: MID-SIZE,3,6,A9,Z,11.5,8.6,10.2,239
2019,MERCEDES-BENZ,AMG E 63 S 4MATIC+,MID-SIZE,4,8,A9,Z,16,10.5,13.5,318
2019,MERCEDES-BENZ,AMG E 63 S 4MATIC+ WAGON,STATION WAGON: MID-SIZE,4,8,A9,Z,14.6,10.4,12.7,299
2019,MERCEDES-BENZ,AMG G 63,SUV: STANDARD,4,8,A9,Z,18.1,15.6,17,396
2019,MERCEDES-BENZ,AMG GLA 45 4MATIC,STATION WAGON: MID-SIZE,2,4,AM7,Z,10.7,8.3,9.6,225
2019,MERCEDES-BENZ,AMG GLC 43 4MATIC,SUV: SMALL,3,6,A9,Z,12.5,9.6,11.2,262
2019,MERCEDES-BENZ,AMG GLC 43 4MATIC COUPE,SUV: SMALL,3,6,A9,Z,12.6,9.7,11.3,265
2019,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,SUV: SMALL,4,8,A9,Z,15,10.9,13.2,309
2019,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+ COUPE,SUV: SMALL,4,8,A9,Z,15,10.9,13.2,309
2019,MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV: STANDARD,3,6,A9,Z,14,10.6,12.4,292
2019,MERCEDES-BENZ,AMG GLE 43 4MATIC COUPE,SUV: STANDARD,3,6,A9,Z,14.1,10.9,12.6,297
2019,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV: STANDARD,4.7,8,A7,Z,17.7,13.4,15.8,370
2019,MERCEDES-BENZ,AMG GLE 63 S 4MATIC COUPE,SUV: STANDARD,4.7,8,A7,Z,17.2,12.8,15.2,357
2019,MERCEDES-BENZ,AMG GLS 63 4MATIC,SUV: STANDARD,4.7,8,A7,Z,17.8,13.2,15.7,370
2019,MERCEDES-BENZ,AMG GT 53 4MATIC+ COUPE,COMPACT,3,6,A9,Z,12.4,9.8,11.2,264
2019,MERCEDES-BENZ,AMG GT 63 4MATIC+ COUPE,COMPACT,4,8,A9,Z,15.5,11.5,13.7,323
2019,MERCEDES-BENZ,AMG GT 63 S 4MATIC+ COUPE,COMPACT,4,8,A9,Z,15.6,11.5,13.7,324
2019,MERCEDES-BENZ,AMG GT C COUPE,TWO-SEATER,4,8,AM7,Z,15.3,11.4,13.5,315
2019,MERCEDES-BENZ,AMG GT C ROADSTER,TWO-SEATER,4,8,AM7,Z,15.2,11.4,13.5,315
2019,MERCEDES-BENZ,AMG GT R COUPE,TWO-SEATER,4,8,AM7,Z,15.9,11.8,14,327
2019,MERCEDES-BENZ,AMG S 63 4MATIC+,FULL-SIZE,4,8,A9,Z,14.1,8.9,11.8,275
2019,MERCEDES-BENZ,AMG S 63 4MATIC+ CABRIOLET,SUBCOMPACT,4,8,A9,Z,15.8,9.8,13.1,306
2019,MERCEDES-BENZ,AMG S 63 4MATIC+ COUPE,COMPACT,4,8,A9,Z,14,8.7,11.6,271
2019,MERCEDES-BENZ,AMG S 65,FULL-SIZE,6,12,A7,Z,18.6,10.9,15.1,356
2019,MERCEDES-BENZ,AMG S 65 CABRIOLET,SUBCOMPACT,6,12,A9,Z,17.1,11,14.3,337
2019,MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6,12,A9,Z,17.6,11,14.6,343
2019,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A7,Z,15.3,10.2,13,303
2019,MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3,6,A9,Z,11.8,8.2,10.2,238
2019,MERCEDES-BENZ,B 250,STATION WAGON: SMALL,2,4,AM7,Z,9.8,6.8,8.4,196
2019,MERCEDES-BENZ,B 250 4MATIC,STATION WAGON: SMALL,2,4,AM7,Z,10.3,7.8,9.1,215
2019,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2,4,A9,Z,11,7.3,9.4,219
2019,MERCEDES-BENZ,C 300 4MATIC CABRIOLET,SUBCOMPACT,2,4,A9,Z,11.3,8.1,9.9,231
2019,MERCEDES-BENZ,C 300 4MATIC COUPE,SUBCOMPACT,2,4,A9,Z,10.9,7.7,9.5,221
2019,MERCEDES-BENZ,C 300 4MATIC WAGON,STATION WAGON: SMALL,2,4,A9,Z,10.9,7.7,9.5,221
2019,MERCEDES-BENZ,CLA 250,MINICOMPACT,2,4,AM7,Z,9.6,6.6,8.2,193
2019,MERCEDES-BENZ,CLA 250 4MATIC,MINICOMPACT,2,4,AM7,Z,9.9,7.3,8.7,204
2019,MERCEDES-BENZ,CLS 450 4MATIC,COMPACT,3,6,A9,Z,11.3,7.9,9.8,213
2019,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2,4,A9,Z,11,8.1,9.7,228
2019,MERCEDES-BENZ,E 450 4MATIC,MID-SIZE,3,6,A9,Z,11.8,8.5,10.3,244
2019,MERCEDES-BENZ,E 450 4MATIC CABRIOLET,SUBCOMPACT,3,6,A9,Z,12.7,10.1,11.6,271
2019,MERCEDES-BENZ,E 450 4MATIC COUPE,SUBCOMPACT,3,6,A9,Z,12.5,9.1,11,257
2019,MERCEDES-BENZ,E 450 4MATIC WAGON,STATION WAGON: MID-SIZE,3,6,A9,Z,12.3,8.9,10.8,254
2019,MERCEDES-BENZ,G 550,SUV: STANDARD,4,8,A9,Z,18,14.1,16.3,378
2019,MERCEDES-BENZ,GLA 250 4MATIC,SUV: SMALL,2,4,AM7,Z,10.1,7.6,9,209
2019,MERCEDES-BENZ,GLC 300 4MATIC,SUV: SMALL,2,4,A9,Z,11,8.7,10,234
2019,MERCEDES-BENZ,GLC 300 4MATIC COUPE,SUV: SMALL,2,4,A9,Z,10.8,9,10,234
2019,MERCEDES-BENZ,GLE 400 4MATIC,SUV: STANDARD,3,6,A9,Z,13.5,10.3,12.1,282
